# wavelength(mic), abs_k(a=0.01mic), abs_k(a=0.1mic), abs_k(a=1mic)
5.0687e-02	1.4802e+05	2.1326e+04	1.9576e+03
5.1079e-02	1.4864e+05	2.1296e+04	1.9512e+03
5.1474e-02	1.4928e+05	2.1259e+04	1.9456e+03
5.1873e-02	1.4994e+05	2.1213e+04	1.9410e+03
5.2274e-02	1.5060e+05	2.1168e+04	1.9350e+03
5.2679e-02	1.5126e+05	2.1122e+04	1.9285e+03
5.3087e-02	1.5195e+05	2.1076e+04	1.9214e+03
5.3498e-02	1.5268e+05	2.1015e+04	1.9149e+03
5.3912e-02	1.5334e+05	2.0961e+04	1.9078e+03
5.4329e-02	1.5393e+05	2.0916e+04	1.9004e+03
